timestamp,open,high,low,close,volume,mcap
2015-02-09 00:00:00+05:30,11227.7,11227.7,11227.7,11227.7,0,0
2015-02-10 00:00:00+05:30,11279.29,11279.29,11279.29,11279.29,0,0
2015-02-11 00:00:00+05:30,11360.75,11360.75,11360.75,11360.75,0,0
2015-02-12 00:00:00+05:30,11471.52,11471.52,11471.52,11471.52,0,0
2015-02-13 00:00:00+05:30,11595.25,11595.25,11595.25,11595.25,0,0
2015-02-16 00:00:00+05:30,11600.46,11600.46,11600.46,11600.46,0,0
2015-02-18 00:00:00+05:30,11680.18,11680.18,11680.18,11680.18,0,0
2015-02-19 00:00:00+05:30,11714.65,11714.65,11714.65,11714.65,0,0
2015-02-20 00:00:00+05:30,11633.41,11633.41,11633.41,11633.41,0,0
2015-02-23 00:00:00+05:30,11529.79,11529.79,11529.79,11529.79,0,0
2015-02-24 00:00:00+05:30,11539.22,11539.22,11539.22,11539.22,0,0
2015-02-25 00:00:00+05:30,11546.02,11546.02,11546.02,11546.02,0,0
2015-02-26 00:00:00+05:30,11436.2,11436.2,11436.2,11436.2,0,0
2015-02-27 00:00:00+05:30,11647.9,11647.9,11647.9,11647.9,0,0
2015-02-28 00:00:00+05:30,11723.28,11723.28,11723.28,11723.28,0,0
2015-03-02 00:00:00+05:30,11796.73,11796.73,11796.73,11796.73,0,0
2015-03-03 00:00:00+05:30,11856.58,11856.58,11856.58,11856.58,0,0
2015-03-04 00:00:00+05:30,11759.58,11759.58,11759.58,11759.58,0,0
2015-03-05 00:00:00+05:30,11779.43,11779.43,11779.43,11779.43,0,0
2015-03-09 00:00:00+05:30,11541.34,11541.34,11541.34,11541.34,0,0
2015-03-10 00:00:00+05:30,11482.4,11482.4,11482.4,11482.4,0,0
2015-03-11 00:00:00+05:30,11466.5,11466.5,11466.5,11466.5,0,0
2015-03-12 00:00:00+05:30,11567.25,11567.25,11567.25,11567.25,0,0
2015-03-13 00:00:00+05:30,11398.21,11398.21,11398.21,11398.21,0,0
2015-03-16 00:00:00+05:30,11378.97,11378.97,11378.97,11378.97,0,0
2015-03-17 00:00:00+05:30,11497.78,11497.78,11497.78,11497.78,0,0
2015-03-18 00:00:00+05:30,11448.46,11448.46,11448.46,11448.46,0,0
2015-03-19 00:00:00+05:30,11380.91,11380.91,11380.91,11380.91,0,0
2015-03-20 00:00:00+05:30,11304.37,11304.37,11304.37,11304.37,0,0
2015-03-23 00:00:00+05:30,11277.98,11277.98,11277.98,11277.98,0,0
2015-03-24 00:00:00+05:30,11269.62,11269.62,11269.62,11269.62,0,0
2015-03-25 00:00:00+05:30,11254.51,11254.51,11254.51,11254.51,0,0
2015-03-26 00:00:00+05:30,11005.59,11005.59,11005.59,11005.59,0,0
2015-03-27 00:00:00+05:30,11004.63,11004.63,11004.63,11004.63,0,0
2015-03-30 00:00:00+05:30,11203.71,11203.71,11203.71,11203.71,0,0
2015-03-31 00:00:00+05:30,11201.99,11201.99,11201.99,11201.99,0,0
2015-04-01 00:00:00+05:30,11327.63,11327.63,11327.63,11327.63,0,0
2015-04-06 00:00:00+05:30,11424.83,11424.83,11424.83,11424.83,0,0
2015-04-07 00:00:00+05:30,11425.33,11425.33,11425.33,11425.33,0,0
2015-04-08 00:00:00+05:30,11496.74,11496.74,11496.74,11496.74,0,0
2015-04-09 00:00:00+05:30,11581.01,11581.01,11581.01,11581.01,0,0
2015-04-10 00:00:00+05:30,11583.75,11583.75,11583.75,11583.75,0,0
2015-04-13 00:00:00+05:30,11654.49,11654.49,11654.49,11654.49,0,0
2015-04-15 00:00:00+05:30,11543.96,11543.96,11543.96,11543.96,0,0
2015-04-16 00:00:00+05:30,11486.56,11486.56,11486.56,11486.56,0,0
2015-04-17 00:00:00+05:30,11353.68,11353.68,11353.68,11353.68,0,0
2015-04-20 00:00:00+05:30,11145.37,11145.37,11145.37,11145.37,0,0
2015-04-21 00:00:00+05:30,11052.56,11052.56,11052.56,11052.56,0,0
2015-04-22 00:00:00+05:30,11121.12,11121.12,11121.12,11121.12,0,0
2015-04-23 00:00:00+05:30,11079.67,11079.67,11079.67,11079.67,0,0
2015-04-24 00:00:00+05:30,10957.58,10957.58,10957.58,10957.58,0,0
2015-04-27 00:00:00+05:30,10836.88,10836.88,10836.88,10836.88,0,0
2015-04-28 00:00:00+05:30,10931.63,10931.63,10931.63,10931.63,0,0
2015-04-29 00:00:00+05:30,10871.15,10871.15,10871.15,10871.15,0,0
2015-04-30 00:00:00+05:30,10794.27,10794.27,10794.27,10794.27,0,0
2015-05-04 00:00:00+05:30,10992.81,10992.81,10992.81,10992.81,0,0
2015-05-05 00:00:00+05:30,10983.33,10983.33,10983.33,10983.33,0,0
2015-05-06 00:00:00+05:30,10682.81,10682.81,10682.81,10682.81,0,0
2015-05-07 00:00:00+05:30,10630.43,10630.43,10630.43,10630.43,0,0
2015-05-08 00:00:00+05:30,10812.25,10812.25,10812.25,10812.25,0,0
2015-05-11 00:00:00+05:30,10988.82,10988.82,10988.82,10988.82,0,0
2015-05-12 00:00:00+05:30,10727.03,10727.03,10727.03,10727.03,0,0
2015-05-13 00:00:00+05:30,10870.3,10870.3,10870.3,10870.3,0,0
2015-05-14 00:00:00+05:30,10855.42,10855.42,10855.42,10855.42,0,0
2015-05-15 00:00:00+05:30,10905.75,10905.75,10905.75,10905.75,0,0
2015-05-18 00:00:00+05:30,11052.7,11052.7,11052.7,11052.7,0,0
2015-05-19 00:00:00+05:30,11042.12,11042.12,11042.12,11042.12,0,0
2015-05-20 00:00:00+05:30,11118.14,11118.14,11118.14,11118.14,0,0
2015-05-21 00:00:00+05:30,11116.0,11116.0,11116.0,11116.0,0,0
2015-05-22 00:00:00+05:30,11166.12,11166.12,11166.12,11166.12,0,0
2015-05-25 00:00:00+05:30,11049.0,11049.0,11049.0,11049.0,0,0
2015-05-26 00:00:00+05:30,11008.25,11008.25,11008.25,11008.25,0,0
2015-05-27 00:00:00+05:30,11001.96,11001.96,11001.96,11001.96,0,0
2015-05-28 00:00:00+05:30,10984.45,10984.45,10984.45,10984.45,0,0
2015-05-29 00:00:00+05:30,11135.85,11135.85,11135.85,11135.85,0,0
2015-06-01 00:00:00+05:30,11136.64,11136.64,11136.64,11136.64,0,0
2015-06-02 00:00:00+05:30,10876.52,10876.52,10876.52,10876.52,0,0
2015-06-03 00:00:00+05:30,10752.52,10752.52,10752.52,10752.52,0,0
2015-06-04 00:00:00+05:30,10754.83,10754.83,10754.83,10754.83,0,0
2015-06-05 00:00:00+05:30,10737.17,10737.17,10737.17,10737.17,0,0
2015-06-08 00:00:00+05:30,10643.82,10643.82,10643.82,10643.82,0,0
2015-06-09 00:00:00+05:30,10615.01,10615.01,10615.01,10615.01,0,0
2015-06-10 00:00:00+05:30,10750.07,10750.07,10750.07,10750.07,0,0
2015-06-11 00:00:00+05:30,10539.53,10539.53,10539.53,10539.53,0,0
2015-06-12 00:00:00+05:30,10562.76,10562.76,10562.76,10562.76,0,0
2015-06-15 00:00:00+05:30,10612.12,10612.12,10612.12,10612.12,0,0
2015-06-16 00:00:00+05:30,10657.23,10657.23,10657.23,10657.23,0,0
2015-06-17 00:00:00+05:30,10715.85,10715.85,10715.85,10715.85,0,0
2015-06-18 00:00:00+05:30,10825.96,10825.96,10825.96,10825.96,0,0
2015-06-19 00:00:00+05:30,10894.44,10894.44,10894.44,10894.44,0,0
2015-06-22 00:00:00+05:30,11064.89,11064.89,11064.89,11064.89,0,0
2015-06-23 00:00:00+05:30,11102.6,11102.6,11102.6,11102.6,0,0
2015-06-24 00:00:00+05:30,11075.71,11075.71,11075.71,11075.71,0,0
2015-06-25 00:00:00+05:30,11124.95,11124.95,11124.95,11124.95,0,0
2015-06-26 00:00:00+05:30,11102.52,11102.52,11102.52,11102.52,0,0
2015-06-29 00:00:00+05:30,11019.47,11019.47,11019.47,11019.47,0,0
2015-06-30 00:00:00+05:30,11085.87,11085.87,11085.87,11085.87,0,0
2015-07-01 00:00:00+05:30,11197.83,11197.83,11197.83,11197.83,0,0
2015-07-02 00:00:00+05:30,11191.5,11191.5,11191.5,11191.5,0,0
2015-07-03 00:00:00+05:30,11244.49,11244.49,11244.49,11244.49,0,0
2015-07-06 00:00:00+05:30,11294.6,11294.6,11294.6,11294.6,0,0
2015-07-07 00:00:00+05:30,11279.56,11279.56,11279.56,11279.56,0,0
2015-07-08 00:00:00+05:30,11084.34,11084.34,11084.34,11084.34,0,0
2015-07-09 00:00:00+05:30,11043.14,11043.14,11043.14,11043.14,0,0
2015-07-10 00:00:00+05:30,11086.29,11086.29,11086.29,11086.29,0,0
2015-07-13 00:00:00+05:30,11217.67,11217.67,11217.67,11217.67,0,0
2015-07-14 00:00:00+05:30,11210.85,11210.85,11210.85,11210.85,0,0
2015-07-15 00:00:00+05:30,11309.1,11309.1,11309.1,11309.1,0,0
2015-07-16 00:00:00+05:30,11422.48,11422.48,11422.48,11422.48,0,0
2015-07-17 00:00:00+05:30,11424.87,11424.87,11424.87,11424.87,0,0
2015-07-20 00:00:00+05:30,11419.13,11419.13,11419.13,11419.13,0,0
2015-07-21 00:00:00+05:30,11320.88,11320.88,11320.88,11320.88,0,0
2015-07-22 00:00:00+05:30,11459.27,11459.27,11459.27,11459.27,0,0
2015-07-23 00:00:00+05:30,11403.83,11403.83,11403.83,11403.83,0,0
2015-07-24 00:00:00+05:30,11313.22,11313.22,11313.22,11313.22,0,0
2015-07-27 00:00:00+05:30,11100.03,11100.03,11100.03,11100.03,0,0
2015-07-28 00:00:00+05:30,11068.18,11068.18,11068.18,11068.18,0,0
2015-07-29 00:00:00+05:30,11118.71,11118.71,11118.71,11118.71,0,0
2015-07-30 00:00:00+05:30,11180.79,11180.79,11180.79,11180.79,0,0
2015-07-31 00:00:00+05:30,11328.56,11328.56,11328.56,11328.56,0,0
2015-08-03 00:00:00+05:30,11342.11,11342.11,11342.11,11342.11,0,0
2015-08-04 00:00:00+05:30,11307.41,11307.41,11307.41,11307.41,0,0
2015-08-05 00:00:00+05:30,11375.18,11375.18,11375.18,11375.18,0,0
2015-08-06 00:00:00+05:30,11402.67,11402.67,11402.67,11402.67,0,0
2015-08-07 00:00:00+05:30,11372.02,11372.02,11372.02,11372.02,0,0
2015-08-10 00:00:00+05:30,11320.25,11320.25,11320.25,11320.25,0,0
2015-08-11 00:00:00+05:30,11236.57,11236.57,11236.57,11236.57,0,0
2015-08-12 00:00:00+05:30,11086.67,11086.67,11086.67,11086.67,0,0
2015-08-13 00:00:00+05:30,11095.98,11095.98,11095.98,11095.98,0,0
2015-08-14 00:00:00+05:30,11312.32,11312.32,11312.32,11312.32,0,0
2015-08-17 00:00:00+05:30,11257.56,11257.56,11257.56,11257.56,0,0
2015-08-18 00:00:00+05:30,11243.28,11243.28,11243.28,11243.28,0,0
2015-08-19 00:00:00+05:30,11281.26,11281.26,11281.26,11281.26,0,0
2015-08-20 00:00:00+05:30,11118.95,11118.95,11118.95,11118.95,0,0
2015-08-21 00:00:00+05:30,11022.22,11022.22,11022.22,11022.22,0,0
2015-08-24 00:00:00+05:30,10370.27,10370.27,10370.27,10370.27,0,0
2015-08-25 00:00:00+05:30,10465.46,10465.46,10465.46,10465.46,0,0
2015-08-26 00:00:00+05:30,10348.4,10348.4,10348.4,10348.4,0,0
2015-08-27 00:00:00+05:30,10557.5,10557.5,10557.5,10557.5,0,0
2015-08-28 00:00:00+05:30,10629.49,10629.49,10629.49,10629.49,0,0
2015-08-31 00:00:00+05:30,10588.8,10588.8,10588.8,10588.8,0,0
2015-09-01 00:00:00+05:30,10346.16,10346.16,10346.16,10346.16,0,0
2015-09-02 00:00:00+05:30,10254.61,10254.61,10254.61,10254.61,0,0
2015-09-03 00:00:00+05:30,10396.83,10396.83,10396.83,10396.83,0,0
2015-09-04 00:00:00+05:30,10173.65,10173.65,10173.65,10173.65,0,0
2015-09-07 00:00:00+05:30,10047.15,10047.15,10047.15,10047.15,0,0
2015-09-08 00:00:00+05:30,10219.21,10219.21,10219.21,10219.21,0,0
2015-09-09 00:00:00+05:30,10392.45,10392.45,10392.45,10392.45,0,0
2015-09-10 00:00:00+05:30,10351.93,10351.93,10351.93,10351.93,0,0
2015-09-11 00:00:00+05:30,10353.54,10353.54,10353.54,10353.54,0,0
2015-09-14 00:00:00+05:30,10463.93,10463.93,10463.93,10463.93,0,0
2015-09-15 00:00:00+05:30,10406.56,10406.56,10406.56,10406.56,0,0
2015-09-16 00:00:00+05:30,10499.73,10499.73,10499.73,10499.73,0,0
2015-09-18 00:00:00+05:30,10609.87,10609.87,10609.87,10609.87,0,0
2015-09-21 00:00:00+05:30,10603.8,10603.8,10603.8,10603.8,0,0
2015-09-22 00:00:00+05:30,10384.35,10384.35,10384.35,10384.35,0,0
2015-09-23 00:00:00+05:30,10429.44,10429.44,10429.44,10429.44,0,0
2015-09-24 00:00:00+05:30,10459.44,10459.44,10459.44,10459.44,0,0
2015-09-28 00:00:00+05:30,10362.68,10362.68,10362.68,10362.68,0,0
2015-09-29 00:00:00+05:30,10425.93,10425.93,10425.93,10425.93,0,0
2015-09-30 00:00:00+05:30,10566.29,10566.29,10566.29,10566.29,0,0
2015-10-01 00:00:00+05:30,10568.94,10568.94,10568.94,10568.94,0,0
2015-10-05 00:00:00+05:30,10792.79,10792.79,10792.79,10792.79,0,0
2015-10-06 00:00:00+05:30,10837.5,10837.5,10837.5,10837.5,0,0
2015-10-07 00:00:00+05:30,10870.04,10870.04,10870.04,10870.04,0,0
2015-10-08 00:00:00+05:30,10806.18,10806.18,10806.18,10806.18,0,0
2015-10-09 00:00:00+05:30,10886.38,10886.38,10886.38,10886.38,0,0
2015-10-12 00:00:00+05:30,10825.14,10825.14,10825.14,10825.14,0,0
2015-10-13 00:00:00+05:30,10809.32,10809.32,10809.32,10809.32,0,0
2015-10-14 00:00:00+05:30,10777.67,10777.67,10777.67,10777.67,0,0
2015-10-15 00:00:00+05:30,10872.82,10872.82,10872.82,10872.82,0,0
2015-10-16 00:00:00+05:30,10956.47,10956.47,10956.47,10956.47,0,0
2015-10-19 00:00:00+05:30,11006.79,11006.79,11006.79,11006.79,0,0
2015-10-20 00:00:00+05:30,10989.0,10989.0,10989.0,10989.0,0,0
2015-10-21 00:00:00+05:30,10976.65,10976.65,10976.65,10976.65,0,0
2015-10-23 00:00:00+05:30,11036.44,11036.44,11036.44,11036.44,0,0
2015-10-26 00:00:00+05:30,10990.02,10990.02,10990.02,10990.02,0,0
2015-10-27 00:00:00+05:30,10953.26,10953.26,10953.26,10953.26,0,0
2015-10-28 00:00:00+05:30,10871.42,10871.42,10871.42,10871.42,0,0
2015-10-29 00:00:00+05:30,10792.35,10792.35,10792.35,10792.35,0,0
2015-10-30 00:00:00+05:30,10732.25,10732.25,10732.25,10732.25,0,0
2015-11-02 00:00:00+05:30,10712.32,10712.32,10712.32,10712.32,0,0
2015-11-03 00:00:00+05:30,10725.48,10725.48,10725.48,10725.48,0,0
2015-11-04 00:00:00+05:30,10698.19,10698.19,10698.19,10698.19,0,0
2015-11-05 00:00:00+05:30,10585.41,10585.41,10585.41,10585.41,0,0
2015-11-06 00:00:00+05:30,10583.88,10583.88,10583.88,10583.88,0,0
2015-11-09 00:00:00+05:30,10531.91,10531.91,10531.91,10531.91,0,0
2015-11-10 00:00:00+05:30,10358.65,10358.65,10358.65,10358.65,0,0
2015-11-11 00:00:00+05:30,10414.07,10414.07,10414.07,10414.07,0,0
2015-11-13 00:00:00+05:30,10330.6,10330.6,10330.6,10330.6,0,0
2015-11-16 00:00:00+05:30,10389.64,10389.64,10389.64,10389.64,0,0
2015-11-17 00:00:00+05:30,10430.78,10430.78,10430.78,10430.78,0,0
2015-11-18 00:00:00+05:30,10290.03,10290.03,10290.03,10290.03,0,0
2015-11-19 00:00:00+05:30,10437.71,10437.71,10437.71,10437.71,0,0
2015-11-20 00:00:00+05:30,10456.11,10456.11,10456.11,10456.11,0,0
2015-11-23 00:00:00+05:30,10446.4,10446.4,10446.4,10446.4,0,0
2015-11-24 00:00:00+05:30,10422.86,10422.86,10422.86,10422.86,0,0
2015-11-26 00:00:00+05:30,10492.35,10492.35,10492.35,10492.35,0,0
2015-11-27 00:00:00+05:30,10570.76,10570.76,10570.76,10570.76,0,0
2015-11-30 00:00:00+05:30,10560.84,10560.84,10560.84,10560.84,0,0
2015-12-01 00:00:00+05:30,10586.99,10586.99,10586.99,10586.99,0,0
2015-12-02 00:00:00+05:30,10555.62,10555.62,10555.62,10555.62,0,0
2015-12-03 00:00:00+05:30,10466.19,10466.19,10466.19,10466.19,0,0
2015-12-04 00:00:00+05:30,10356.71,10356.71,10356.71,10356.71,0,0
2015-12-07 00:00:00+05:30,10334.77,10334.77,10334.77,10334.77,0,0
2015-12-08 00:00:00+05:30,10250.03,10250.03,10250.03,10250.03,0,0
2015-12-09 00:00:00+05:30,10131.26,10131.26,10131.26,10131.26,0,0
2015-12-10 00:00:00+05:30,10225.54,10225.54,10225.54,10225.54,0,0
2015-12-11 00:00:00+05:30,10128.57,10128.57,10128.57,10128.57,0,0
2015-12-14 00:00:00+05:30,10181.25,10181.25,10181.25,10181.25,0,0
2015-12-15 00:00:00+05:30,10248.91,10248.91,10248.91,10248.91,0,0
2015-12-16 00:00:00+05:30,10315.45,10315.45,10315.45,10315.45,0,0
2015-12-17 00:00:00+05:30,10439.83,10439.83,10439.83,10439.83,0,0
2015-12-18 00:00:00+05:30,10330.16,10330.16,10330.16,10330.16,0,0
2015-12-21 00:00:00+05:30,10426.69,10426.69,10426.69,10426.69,0,0
2015-12-22 00:00:00+05:30,10362.35,10362.35,10362.35,10362.35,0,0
2015-12-23 00:00:00+05:30,10468.61,10468.61,10468.61,10468.61,0,0
2015-12-24 00:00:00+05:30,10462.08,10462.08,10462.08,10462.08,0,0
2015-12-28 00:00:00+05:30,10547.37,10547.37,10547.37,10547.37,0,0
2015-12-29 00:00:00+05:30,10552.46,10552.46,10552.46,10552.46,0,0
2015-12-30 00:00:00+05:30,10508.91,10508.91,10508.91,10508.91,0,0
2015-12-31 00:00:00+05:30,10575.63,10575.63,10575.63,10575.63,0,0
2016-01-01 00:00:00+05:30,10598.0,10598.0,10598.0,10598.0,0,0
2016-01-04 00:00:00+05:30,10369.24,10369.24,10369.24,10369.24,0,0
2016-01-05 00:00:00+05:30,10360.42,10360.42,10360.42,10360.42,0,0
2016-01-06 00:00:00+05:30,10302.32,10302.32,10302.32,10302.32,0,0
2016-01-07 00:00:00+05:30,10072.45,10072.45,10072.45,10072.45,0,0
2016-01-08 00:00:00+05:30,10116.45,10116.45,10116.45,10116.45,0,0
2016-01-11 00:00:00+05:30,10066.57,10066.57,10066.57,10066.57,0,0
2016-01-12 00:00:00+05:30,9995.25,9995.25,9995.25,9995.25,0,0
2016-01-13 00:00:00+05:30,10064.62,10064.62,10064.62,10064.62,0,0
2016-01-14 00:00:00+05:30,10030.53,10030.53,10030.53,10030.53,0,0
2016-01-15 00:00:00+05:30,9898.8,9898.8,9898.8,9898.8,0,0
2016-01-18 00:00:00+05:30,9783.26,9783.26,9783.26,9783.26,0,0
2016-01-19 00:00:00+05:30,9895.18,9895.18,9895.18,9895.18,0,0
2016-01-20 00:00:00+05:30,9727.77,9727.77,9727.77,9727.77,0,0
2016-01-21 00:00:00+05:30,9685.29,9685.29,9685.29,9685.29,0,0
2016-01-22 00:00:00+05:30,9879.13,9879.13,9879.13,9879.13,0,0
2016-01-25 00:00:00+05:30,9898.28,9898.28,9898.28,9898.28,0,0
2016-01-27 00:00:00+05:30,9901.35,9901.35,9901.35,9901.35,0,0
2016-01-28 00:00:00+05:30,9883.94,9883.94,9883.94,9883.94,0,0
2016-01-29 00:00:00+05:30,10068.86,10068.86,10068.86,10068.86,0,0
2016-02-01 00:00:00+05:30,10058.69,10058.69,10058.69,10058.69,0,0
2016-02-02 00:00:00+05:30,9925.98,9925.98,9925.98,9925.98,0,0
2016-02-03 00:00:00+05:30,9801.62,9801.62,9801.62,9801.62,0,0
2016-02-04 00:00:00+05:30,9857.82,9857.82,9857.82,9857.82,0,0
2016-02-05 00:00:00+05:30,9972.05,9972.05,9972.05,9972.05,0,0
2016-02-08 00:00:00+05:30,9836.41,9836.41,9836.41,9836.41,0,0
2016-02-09 00:00:00+05:30,9717.87,9717.87,9717.87,9717.87,0,0
2016-02-10 00:00:00+05:30,9607.98,9607.98,9607.98,9607.98,0,0
2016-02-11 00:00:00+05:30,9289.29,9289.29,9289.29,9289.29,0,0
2016-02-12 00:00:00+05:30,9295.41,9295.41,9295.41,9295.41,0,0
2016-02-15 00:00:00+05:30,9537.74,9537.74,9537.74,9537.74,0,0
2016-02-16 00:00:00+05:30,9385.36,9385.36,9385.36,9385.36,0,0
2016-02-17 00:00:00+05:30,9465.52,9465.52,9465.52,9465.52,0,0
2016-02-18 00:00:00+05:30,9576.46,9576.46,9576.46,9576.46,0,0
2016-02-19 00:00:00+05:30,9601.77,9601.77,9601.77,9601.77,0,0
2016-02-22 00:00:00+05:30,9633.83,9633.83,9633.83,9633.83,0,0
2016-02-23 00:00:00+05:30,9467.41,9467.41,9467.41,9467.41,0,0
2016-02-24 00:00:00+05:30,9346.39,9346.39,9346.39,9346.39,0,0
2016-02-25 00:00:00+05:30,9282.38,9282.38,9282.38,9282.38,0,0
2016-02-26 00:00:00+05:30,9361.1,9361.1,9361.1,9361.1,0,0
2016-02-29 00:00:00+05:30,9304.26,9304.26,9304.26,9304.26,0,0
2016-03-01 00:00:00+05:30,9617.51,9617.51,9617.51,9617.51,0,0
2016-03-02 00:00:00+05:30,9812.68,9812.68,9812.68,9812.68,0,0
2016-03-03 00:00:00+05:30,9955.1,9955.1,9955.1,9955.1,0,0
2016-03-04 00:00:00+05:30,9968.09,9968.09,9968.09,9968.09,0,0
2016-03-08 00:00:00+05:30,9967.99,9967.99,9967.99,9967.99,0,0
2016-03-09 00:00:00+05:30,10029.96,10029.96,10029.96,10029.96,0,0
2016-03-10 00:00:00+05:30,9969.15,9969.15,9969.15,9969.15,0,0
2016-03-11 00:00:00+05:30,10001.18,10001.18,10001.18,10001.18,0,0
2016-03-14 00:00:00+05:30,10048.89,10048.89,10048.89,10048.89,0,0
2016-03-15 00:00:00+05:30,9944.76,9944.76,9944.76,9944.76,0,0
2016-03-16 00:00:00+05:30,9997.9,9997.9,9997.9,9997.9,0,0
2016-03-17 00:00:00+05:30,10021.13,10021.13,10021.13,10021.13,0,0
2016-03-18 00:00:00+05:30,10143.6,10143.6,10143.6,10143.6,0,0
2016-03-21 00:00:00+05:30,10278.3,10278.3,10278.3,10278.3,0,0
2016-03-22 00:00:00+05:30,10292.77,10292.77,10292.77,10292.77,0,0
2016-03-23 00:00:00+05:30,10294.93,10294.93,10294.93,10294.93,0,0
2016-03-28 00:00:00+05:30,10159.66,10159.66,10159.66,10159.66,0,0
2016-03-29 00:00:00+05:30,10135.49,10135.49,10135.49,10135.49,0,0
2016-03-30 00:00:00+05:30,10321.2,10321.2,10321.2,10321.2,0,0
2016-03-31 00:00:00+05:30,10325.5,10325.5,10325.5,10325.5,0,0
2016-04-01 00:00:00+05:30,10291.69,10291.69,10291.69,10291.69,0,0
2016-04-04 00:00:00+05:30,10352.69,10352.69,10352.69,10352.69,0,0
2016-04-05 00:00:00+05:30,10145.1,10145.1,10145.1,10145.1,0,0
2016-04-06 00:00:00+05:30,10159.98,10159.98,10159.98,10159.98,0,0
2016-04-07 00:00:00+05:30,10069.36,10069.36,10069.36,10069.36,0,0
2016-04-08 00:00:00+05:30,10081.01,10081.01,10081.01,10081.01,0,0
2016-04-11 00:00:00+05:30,10236.11,10236.11,10236.11,10236.11,0,0
2016-04-12 00:00:00+05:30,10286.18,10286.18,10286.18,10286.18,0,0
2016-04-13 00:00:00+05:30,10475.02,10475.02,10475.02,10475.02,0,0
2016-04-18 00:00:00+05:30,10560.74,10560.74,10560.74,10560.74,0,0
2016-04-20 00:00:00+05:30,10560.79,10560.79,10560.79,10560.79,0,0
2016-04-21 00:00:00+05:30,10557.22,10557.22,10557.22,10557.22,0,0
2016-04-22 00:00:00+05:30,10540.19,10540.19,10540.19,10540.19,0,0
2016-04-25 00:00:00+05:30,10481.12,10481.12,10481.12,10481.12,0,0
2016-04-26 00:00:00+05:30,10624.72,10624.72,10624.72,10624.72,0,0
2016-04-27 00:00:00+05:30,10647.74,10647.74,10647.74,10647.74,0,0
2016-04-28 00:00:00+05:30,10470.71,10470.71,10470.71,10470.71,0,0
2016-04-29 00:00:00+05:30,10474.15,10474.15,10474.15,10474.15,0,0
2016-05-02 00:00:00+05:30,10415.52,10415.52,10415.52,10415.52,0,0
2016-05-03 00:00:00+05:30,10336.97,10336.97,10336.97,10336.97,0,0
2016-05-04 00:00:00+05:30,10283.01,10283.01,10283.01,10283.01,0,0
2016-05-05 00:00:00+05:30,10322.82,10322.82,10322.82,10322.82,0,0
2016-05-06 00:00:00+05:30,10320.12,10320.12,10320.12,10320.12,0,0
2016-05-09 00:00:00+05:30,10497.09,10497.09,10497.09,10497.09,0,0
2016-05-10 00:00:00+05:30,10526.11,10526.11,10526.11,10526.11,0,0
2016-05-11 00:00:00+05:30,10474.1,10474.1,10474.1,10474.1,0,0
2016-05-12 00:00:00+05:30,10542.93,10542.93,10542.93,10542.93,0,0
2016-05-13 00:00:00+05:30,10428.78,10428.78,10428.78,10428.78,0,0
2016-05-16 00:00:00+05:30,10489.97,10489.97,10489.97,10489.97,0,0
2016-05-17 00:00:00+05:30,10530.03,10530.03,10530.03,10530.03,0,0
2016-05-18 00:00:00+05:30,10502.51,10502.51,10502.51,10502.51,0,0
2016-05-19 00:00:00+05:30,10386.75,10386.75,10386.75,10386.75,0,0
